"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"2124935","AVM Richard Withnall","OF-7","Director Defence Healthcare","To direct, oversee and shape both primary and elements of secondary military healthcare outputs in support of Defence outputs and responsible for areas of DMS research and innovation.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","160000","164999","","Military","West Midlands","nan","1"
"2140215","N/D","OF-6","Head Healthcare Plans","Responsible for primary strategic planning for Director Defence Healthcare, including horizon-scanning and integration of services and outputs, and delivery of Cortisone and DHDO.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","2124935","0","1.00","N/A","N/A","","Military","West Midlands","nan","1"
"2119497","N/D","OF-6","Commander Defence Primary Healthcare","To deliver Primary Healthcare, Rehabilitation, Community Mental Health, Occupational and Public Health, and Dentistry in support of Commander Joint Forces Command and Director General's intent.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","2124935","0","1.00","N/A","N/A","","Military","West Midlands","nan","1"
"2123295","AVM Clare Walton","OF-7","Director Medical Personnel and Training","To provide strategic leadership of the Defence Medical Services workforce, the Defence Medical Academy and the Joint Hospital Group in a way that supports both Strategic Command's people plan and the delivery of medical personnel to meet operational requirements.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","160000","164999","","Military","West Midlands","nan","1"
"2131190","N/D","OF-6","Head Defence Medical Academy","Head of the Defence Medical Academy and Postgraduate Medical Deanery accountable to the Director General for delivery of training and statutory responsibilities affecting postgraduate professional education and training within Defence Medical Services.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","2123295","0","1.00","N/A","N/A","","Military","West Midlands","nan","1"
"2141449","N/D","OF-6","Commander Joint Hospital Group","Formation Commander of all Joint Hospital Group units and personnel, including the Royal Centre for Defence Medicine Clinical Unit.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","2123295","0","1.00","N/A","N/A","","Military","West Midlands","nan","1"
"1751494","Lt Gen Charles Stickland","OF-8","Chief of Joint Operations","Exercises operational command of UK forces assigned to overseas joint and combined operations and provides politically-aware military advice in order to achieve MOD UK's strategic objectives on operations.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1926203","0","1.00","140000","144999","","Military","London","nan","1"
"1708116","Maj Gen Mike Elviss","OF-7","Chief of Staff (Operations)","Responsible for the planning and execution of operations.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1751494","0","1.00","120000","124999","","Military","London","nan","1"
"1617367","N/D","OF-6","Assistant Chief of Staff Personnel & Admin / Logistics (J1/J4)","Responsible for all personnel, admin, medical and logistics matters in the Permanent Joint Headquarters.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1708116","0","1.00","N/A","N/A","","Military","London","nan","1"
"1058631","N/D","OF-6","Assistant Chief of Staff Intelligence (J2)","Responsible for all operational intelligence matters in the Permanent Joint Headquarters.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1708116","0","1.00","N/A","N/A","","Military","London","nan","1"
"1058635","N/D","OF-6","Assistant Chief of Staff Operations (J3)","Responsible for all matters relating to current operations in the Permanent Joint Headquarters.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1708116","0","1.00","N/A","N/A","","Military","London","nan","1"
"1058645","N/D","OF-6","Assistant Chief of Staff Policy & Plans (J5)","Responsible for all crisis and deliberate planning matters in the Permanent Joint Headquarters.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1708116","0","1.00","N/A","N/A","","Military","London","nan","1"
"1058655","N/D","OF-6","Assistant Chief of Staff Communications (J6)","Responsible for communications and information systems in the Permanent Joint Headquarters.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1708116","0","1.00","N/A","N/A","","Military","London","nan","1"
"198582","Nick Ayling","SCS2","Chief of Staff (Policy & Finance)","Responsible to CJO for all finance and policy issues across joint operations.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","1751494","0","1.00","95000","99999","","Policy Profession","London","nan","1"
"191133","N/D","SCS1","Assistant Chief of Staff Finance and Civilian Support to Operations (J8)","Responsible for all finance and Civilian Support to Operations matters in PJHQ.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","198582","0","1.00","N/A","N/A","","Government Finance Profession","London","nan","1"
"94536","N/D","SCS1","Assistant Chief of Staff Policy, Legal & Media Operations (J9)","Responsible for all policy, legal & media operations matters in PJHQ.","Ministry of Defence","Ministry of Defence","Strategic Command","020 7218 9000","PJHQ-J9-FOI-Group@mod.gov.uk","198582","0","1.00","N/A","N/A","","Policy Profession","London","nan","1"
