Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods (Purpose of expenditure look up),Service/Department   (SAP Hierarchy Position),Expense Area (cost centre desc), Net Order Value Over £5000.00 (line item value shown here) ,GL Code,Cost Centre/WBS
03/08/2022,ZZH711155,1,3284,Stockport CP Ltd t/a Supportab,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite," 5,280.00 ",530325,11513
04/08/2022,ZZH711160,1,7166,THE DARTINGTON HALL TRUST,150000,Consultancy   ,Professional Fees,Services to People,Practice Lead Team," 11,625.00 ",401020,13066
04/08/2022,ZZH711177,1,14890,IHS (GLOBAL) LTD,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Property Client Acct," 15,293.52 ",402001,12328
04/08/2022,ZZH711184,1,1177,Copyright Licensing Agency,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Fees Budget," 17,947.05 ",401020,12271
04/08/2022,ZZH711186,1,14686,Post Office Limited,#N/A,#N/A,#N/A,Services to People,H'sehold S'port Fund," 38,000.00 ",500999,13154
04/08/2022,ZZH711212,1,3707,Salford City Council/Finance,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,Regional Imp Allianc," 25,500.00 ",500303,13031
05/08/2022,ZZH711263,1,1644,Tameside MBC,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Bentax," 8,000.00 ",401020,11139
05/08/2022,ZZH711279,1,1799,Stockport Homes,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,GMCA Cmnity Sfty Fnd," 24,500.00 ",402403,12965
05/08/2022,ZZH711282,1,13531,Behavioural Insights Ltd,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Strategy & Design," 35,525.00 ",401007,12642
05/08/2022,ZZH711285,1,1799,Stockport Homes,120000,Cemetery & Crematorium   ,Fees and Charges,Services to Place,HoS Public Protectn," 26,471.00 ",401200,12753
05/08/2022,ZZH711299,1,15082,Stockport Active CIC,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,SC - Care Matters," 8,000.00 ",401801,11768
09/08/2022,ZZH711376,1,223,Groundwork Landscapes Ltd,240000,Horticultural  ,Grounds Maintenance,#N/A,#N/A," 34,719.75 ",202032,C.10775
09/08/2022,ZZH711379,1,12193,Greater Manchester Combined Au,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,S 278 Monies," 10,490.00 ",202054,12843
09/08/2022,ZZH711402,1,12269,PENARTH GROUP,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 28,002.41 ",401024,10372
09/08/2022,ZZH711431,1,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 10,394.40 ",200304,C.01200.203
09/08/2022,ZZH711431,2,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 4,547.55 ",200304,C.01200.203
09/08/2022,ZZH711431,3,82,Marwood Electrical Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 3,294.00 ",200304,C.01200.203
10/08/2022,ZZH711445,1,1255,Millercare Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,SADLs Service," 6,684.01 ",402001,12530
10/08/2022,ZZH711471,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 36,400.00 ",401024,10372
10/08/2022,ZZH711472,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 27,300.00 ",401024,10372
10/08/2022,ZZH711473,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 27,300.00 ",401024,10372
10/08/2022,ZZH711474,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 27,300.00 ",401024,10372
10/08/2022,ZZH711475,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 27,300.00 ",401024,10372
10/08/2022,ZZH711476,1,13205,Manchester Occupational Therap,150000,Consultancy   ,Professional Fees,Services to People,SEN Specific support," 3,750.00 ",401020,10300
10/08/2022,ZZH711476,2,13205,Manchester Occupational Therap,150000,Consultancy   ,Professional Fees,Services to People,SEN Specific support, 750.00 ,401020,10300
10/08/2022,ZZH711476,3,13205,Manchester Occupational Therap,150000,Consultancy   ,Professional Fees,Services to People,SEN Specific support, 750.00 ,401020,10300
10/08/2022,ZZH711478,1,11568,The Birches School,170000,Education  ,Third party payments - Public Sector,Services to People,OLA pupils," 7,865.00 ",500304,10371
10/08/2022,ZZH711488,1,223,Groundwork Landscapes Ltd,240000,Horticultural  ,Grounds Maintenance,#N/A,#N/A," 23,417.75 ",202032,C.10775
11/08/2022,ZZH711514,1,1799,Stockport Homes,150000,Consultancy   ,Professional Fees,Services to Place,HoS Public Protectn," 26,471.00 ",401020,12753
11/08/2022,ZZH711515,1,9494,Patrol - Parking Charges,200000,Financial Services  ,Fees and Charges,Services to Place,Moving Traffic," 5,583.90 ",402401,13014
11/08/2022,ZZH711516,1,8817,AECOM Infrastructure & Environ,150000,Consultancy   ,Professional Fees,#N/A,#N/A," 5,325.60 ",401007,C.01326.201
12/08/2022,ZZH711572,1,3771,Warrington MBC,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,Regional Imp Allianc," 33,000.00 ",500303,13031
12/08/2022,ZZH711599,1,15297,Action First Assessments Ltd,150000,Consultancy   ,Professional Fees,Services to People,Safeguarding Adults," 6,500.00 ",401020,12424
12/08/2022,ZZH711600,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,MDC Mayoral DC," 35,500.00 ",401007,13033
15/08/2022,ZZH711640,1,4611,G-Map Services,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,SC - Leaving Care," 10,890.00 ",530357,11501
15/08/2022,ZZH711672,1,1900,Broxap Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to Place,Memorial Benches," 8,124.00 ",400110,11279
15/08/2022,ZZH711672,2,1900,Broxap Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to Place,Memorial Benches, 357.00 ,400110,11279
15/08/2022,ZZH711674,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,#N/A,#N/A," 43,678.22 ",401600,C.01532.203
16/08/2022,ZZH711706,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to People,Adults Management," 14,300.00 ",202030,11873
16/08/2022,ZZH711727,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 31,358.61 ",200304,C.01464.203
16/08/2022,ZZH711736,1,13249,Viaduct Care CIC,260000,Human Resources  ,Other Payments,Services to People,Proactive Care," 73,375.00 ",100304,12829
18/08/2022,ZZH711801,1,9862,Jacobs Consulting Engineers,150000,Consultancy   ,Professional Fees,Services to Place,Local Plan Project," 36,311.00 ",401007,12936
19/08/2022,ZZH711837,1,1694,Network Rail Infras'ture Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 12,990.96 ",200304,C.00614.203
19/08/2022,ZZH711839,1,1644,Tameside MBC,150000,Consultancy   ,Professional Fees,Services to People,Safeguarding Adults," 62,690.71 ",401020,12424
19/08/2022,ZZH711841,1,15306,The National House Project CIO,150000,Consultancy   ,Professional Fees,Services to People,GM House Project," 5,775.00 ",401020,13193
19/08/2022,ZZH711864,1,5214,WSP GROUP PLC,150000,Consultancy   ,Professional Fees,#N/A,#N/A," 9,328.00 ",401007,C.00718.203
19/08/2022,ZZH711865,1,757,Transport for Greater Manchest,391114,"Works - Construction, Repair & Maintenance Buildings Surveys",Capital Expenditure - Fees,#N/A,#N/A," 27,750.50 ",200316,C.01300.201
22/08/2022,ZZH711894,1,12400,Michael Page International Rec,150000,Consultancy   ,Professional Fees,Services to Place,MDC Mayoral DC," 15,000.00 ",401007,13033
22/08/2022,ZZH711898,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 48,058.08 ",401024,10372
22/08/2022,ZZH711899,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 44,314.58 ",401024,10372
22/08/2022,ZZH711911,1,9301,STOCKPORT REFUGEE SUPPORT GROU,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Health Protection," 6,000.00 ",561704,12739
23/08/2022,ZZH711958,1,6356,Malcolm Hughes Land Survey,390000,Supplies and services,Supplies and services,#N/A,#N/A," 5,800.00 ",401600,C.01487.201
23/08/2022,ZZH711968,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 58,476.00 ",401024,10372
23/08/2022,ZZH711969,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 50,267.64 ",401024,10372
23/08/2022,ZZH711975,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 100,947.80 ",401600,C.01221.203
24/08/2022,ZZH711997,1,10609,Bendcrete Leisure,240000,Horticultural  ,Grounds Maintenance,#N/A,#N/A," 70,000.00 ",202032,C.10775
24/08/2022,ZZH712004,1,5214,WSP GROUP PLC,150000,Consultancy   ,Professional Fees,Services to Place,Transport Strategy," 28,000.00 ",401007,13060
24/08/2022,ZZH712008,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 27,300.00 ",401024,10372
24/08/2022,ZZH712009,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 43,857.00 ",401024,10372
24/08/2022,ZZH712011,1,8926,P88003 Manor Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 3,395.00 ",530348,12735
24/08/2022,ZZH712011,2,8926,P88003 Manor Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 3,126.00 ",530348,12737
24/08/2022,ZZH712011,3,8926,P88003 Manor Medical Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 1,548.00 ",561704,12748
24/08/2022,ZZH712011,4,8926,P88003 Manor Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 2,504.00 ",530348,12748
24/08/2022,ZZH712031,1,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container, 609.00 ,400401,10883
24/08/2022,ZZH712031,2,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container, 812.00 ,400401,10883
24/08/2022,ZZH712031,3,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container," 2,030.00 ",400401,10883
24/08/2022,ZZH712031,4,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container," 2,640.00 ",400401,10883
24/08/2022,ZZH712031,5,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container, 187.00 ,400401,10883
24/08/2022,ZZH712032,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,#N/A,#N/A," 34,266.00 ",401007,C.00620.201
24/08/2022,ZZH712033,1,6748,GEORGE COX & SONS LTD,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,S 278 Monies," 30,510.95 ",202054,12843
24/08/2022,ZZH712042,1,270,Manchester Met University,999999,UNCLASSIFIED  ,MISCLASSIFIED? CHECK BEFORE PUBLICATION,Services to People,HR SW Team 2," 16,692.00 ",100100,13133
25/08/2022,ZZH712054,1,4579,Prospero Teaching,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Health Protection," 6,000.00 ",561704,12739
25/08/2022,ZZH712081,1,15321,Centre for Alternative Technol,261500,Human Resources Training & Conferences ,Fees and Charges,Services to Place,Property Client Acct," 7,310.00 ",401024,12328
25/08/2022,ZZH712086,1,15179,Hamptons Resourcing,190000,Facilities & Management Services  ,Office Expenses,Services to People,Adults Management," 22,000.00 ",400700,11873
25/08/2022,ZZH712096,1,2746,Local Government Info Unit,200000,Financial Services  ,Fees and Charges,Corporate and Support Services,Strategy & Design," 14,500.00 ",402401,12642
25/08/2022,ZZH712100,1,10897,Three Sixty SHG Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Corporate and Support Services,Public Libraries Gen," 22,058.59 ",200123,11329
26/08/2022,ZZH712122,1,3529,Totally Local Company Ltd,381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Services to People,SC - Broadfield," 10,714.32 ",300300,11443
26/08/2022,ZZH712122,2,3529,Totally Local Company Ltd,260000,Human Resources  ,Staff Training,Services to People,SC - Broadfield, 405.12 ,102020,11443
26/08/2022,ZZH712130,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,Highway Structs R+R," 5,241.09 ",401600,11975
30/08/2022,ZZH712144,1,216,Manchester City Council,202100,Financial Services Subscriptions ,Third party payments - Public Sector,Corporate and Support Services,Civil Resilience," 52,380.00 ",500305,11103
30/08/2022,ZZH712147,1,8948,P88020 Cheadle Medical Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 4,433.00 ",530348,12735
30/08/2022,ZZH712147,2,8948,P88020 Cheadle Medical Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 2,421.00 ",530348,12737
30/08/2022,ZZH712147,3,8948,P88020 Cheadle Medical Practic,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 1,888.00 ",561704,12748
30/08/2022,ZZH712147,4,8948,P88020 Cheadle Medical Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 6,184.00 ",530348,12748
30/08/2022,ZZH712149,1,8945,P88018 Park View Group Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 3,292.00 ",530348,12735
30/08/2022,ZZH712149,2,8945,P88018 Park View Group Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 3,227.00 ",530348,12737
30/08/2022,ZZH712149,3,8945,P88018 Park View Group Practic,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 4,066.00 ",561704,12748
30/08/2022,ZZH712149,4,8945,P88018 Park View Group Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 4,322.00 ",530348,12748
30/08/2022,ZZH712150,1,8959,P88002 Marple Bridge Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 2,648.00 ",530348,12735
30/08/2022,ZZH712150,2,8959,P88002 Marple Bridge Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles, 836.00 ,530348,12737
30/08/2022,ZZH712150,3,8959,P88002 Marple Bridge Surgery,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 1,579.00 ",561704,12748
30/08/2022,ZZH712151,1,8944,P88017 Chadsfield Medical Prac,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 2,767.00 ",530348,12735
30/08/2022,ZZH712151,2,8944,P88017 Chadsfield Medical Prac,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 1,361.00 ",530348,12737
30/08/2022,ZZH712151,3,8944,P88017 Chadsfield Medical Prac,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES, 272.00 ,561704,12748
30/08/2022,ZZH712151,4,8944,P88017 Chadsfield Medical Prac,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES, 773.00 ,530348,12748
30/08/2022,ZZH712152,1,8949,P88015 Bramhall Health Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 4,861.00 ",530348,12735
30/08/2022,ZZH712152,2,8949,P88015 Bramhall Health Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 1,453.00 ",530348,12737
30/08/2022,ZZH712153,1,8950,P88012 Beech House Medical Pra,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 3,037.00 ",530348,12735
30/08/2022,ZZH712153,2,8950,P88012 Beech House Medical Pra,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 1,646.00 ",530348,12737
30/08/2022,ZZH712153,3,8950,P88012 Beech House Medical Pra,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 1,920.00 ",561704,12748
30/08/2022,ZZH712153,4,8950,P88012 Beech House Medical Pra,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 1,110.00 ",530348,12748
30/08/2022,ZZH712154,1,8963,P88011 Heaton Norris Medical P,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 3,949.00 ",530348,12735
30/08/2022,ZZH712154,2,8963,P88011 Heaton Norris Medical P,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 4,609.00 ",530348,12737
30/08/2022,ZZH712154,3,8963,P88011 Heaton Norris Medical P,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 2,142.00 ",561704,12748
30/08/2022,ZZH712154,4,8963,P88011 Heaton Norris Medical P,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 2,989.00 ",530348,12748
30/08/2022,ZZH712156,1,8956,P88005 The Family Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 4,190.00 ",530348,12735
30/08/2022,ZZH712156,2,8956,P88005 The Family Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 4,249.00 ",530348,12737
30/08/2022,ZZH712157,1,8939,P88006 Marple Cottage Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 4,283.00 ",530348,12735
30/08/2022,ZZH712157,2,8939,P88006 Marple Cottage Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 2,195.00 ",530348,12737
30/08/2022,ZZH712157,3,8939,P88006 Marple Cottage Surgery,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES, 91.00 ,561704,12748
30/08/2022,ZZH712157,4,8939,P88006 Marple Cottage Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 1,272.00 ",530348,12748
30/08/2022,ZZH712158,1,8947,P88013 Caritas General Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 5,045.00 ",530348,12735
30/08/2022,ZZH712158,2,8947,P88013 Caritas General Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 3,563.00 ",530348,12737
30/08/2022,ZZH712158,3,8947,P88013 Caritas General Practic,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 6,122.00 ",561704,12748
30/08/2022,ZZH712158,4,8947,P88013 Caritas General Practic,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 7,099.00 ",530348,12748
30/08/2022,ZZH712160,1,8942,P88008 Heaton Mersey Medical P,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 3,139.00 ",530348,12735
30/08/2022,ZZH712160,2,8942,P88008 Heaton Mersey Medical P,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 1,393.00 ",530348,12737
30/08/2022,ZZH712160,3,8942,P88008 Heaton Mersey Medical P,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES, 787.00 ,561704,12748
30/08/2022,ZZH712160,4,8942,P88008 Heaton Mersey Medical P,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES, 64.00 ,530348,12748
30/08/2022,ZZH712161,1,8933,P88007 Cheadle Hulme Health Ce,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 5,468.00 ",530348,12735
30/08/2022,ZZH712161,2,8933,P88007 Cheadle Hulme Health Ce,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 2,012.00 ",530348,12737
30/08/2022,ZZH712161,3,8933,P88007 Cheadle Hulme Health Ce,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 3,793.00 ",561704,12748
30/08/2022,ZZH712161,4,8933,P88007 Cheadle Hulme Health Ce,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 4,551.00 ",530348,12748
30/08/2022,ZZH712180,1,1382,Pure Innovations Ltd,150000,Consultancy   ,Professional Fees,Services to People,SC - Leaving Care," 47,995.00 ",401020,11501
30/08/2022,ZZH712181,1,1382,Pure Innovations Ltd,150000,Consultancy   ,Professional Fees,Services to People,SC - Leaving Care," 47,900.00 ",401020,11501
30/08/2022,ZZH712183,1,5892,Groundwork Greater Manchester,150000,Consultancy   ,Professional Fees,Services to People,SC - IST," 25,000.00 ",401020,12184
30/08/2022,ZZH712184,1,5131,FUTURE DESIGN CONSULTANTS,150000,Consultancy   ,Professional Fees,#N/A,#N/A," 5,380.00 ",401007,13186
30/08/2022,ZZH712184,2,5131,FUTURE DESIGN CONSULTANTS,190000,Facilities & Management Services  ,Publicity and Promotion,#N/A,#N/A, 528.00 ,401802,13186
30/08/2022,ZZH712184,3,5131,FUTURE DESIGN CONSULTANTS,190000,Facilities & Management Services  ,Publicity and Promotion,#N/A,#N/A, 624.00 ,401802,13186
30/08/2022,ZZH712193,1,5131,FUTURE DESIGN CONSULTANTS,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Mental Wellbeing," 1,980.00 ",400800,12734
30/08/2022,ZZH712193,2,5131,FUTURE DESIGN CONSULTANTS,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Mental Wellbeing," 1,260.00 ",400800,12734
30/08/2022,ZZH712193,3,5131,FUTURE DESIGN CONSULTANTS,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Mental Wellbeing, 630.00 ,400800,12734
30/08/2022,ZZH712193,4,5131,FUTURE DESIGN CONSULTANTS,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Mental Wellbeing, 900.00 ,400800,12734
30/08/2022,ZZH712193,5,5131,FUTURE DESIGN CONSULTANTS,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Mental Wellbeing, 420.00 ,400800,12734
30/08/2022,ZZH712193,6,5131,FUTURE DESIGN CONSULTANTS,191600,Facilities & Management Services Printing ,Printing and Photocopying,Services to People,PH-Mental Wellbeing, 960.00 ,400800,12734
30/08/2022,ZZH712199,1,13860,Howard Lynn Property Ltd,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to Place,Property Client Acct," 6,628.21 ",100290,12328
30/08/2022,ZZH712202,1,8957,P88632 Stockport Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 5,907.00 ",530348,12735
30/08/2022,ZZH712202,2,8957,P88632 Stockport Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 6,375.00 ",530348,12737
30/08/2022,ZZH712202,3,8957,P88632 Stockport Medical Group,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 11,305.00 ",561704,12748
30/08/2022,ZZH712202,4,8957,P88632 Stockport Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 13,768.00 ",530348,12748
30/08/2022,ZZH712203,1,8930,P88625 Woodley Health Centre -,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 3,050.00 ",530348,12735
30/08/2022,ZZH712203,2,8930,P88625 Woodley Health Centre -,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 2,256.00 ",530348,12737
30/08/2022,ZZH712203,3,8930,P88625 Woodley Health Centre -,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 2,433.00 ",561704,12748
30/08/2022,ZZH712203,4,8930,P88625 Woodley Health Centre -,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 2,989.00 ",530348,12748
30/08/2022,ZZH712207,1,3789,"P88043 Brinnington Surgery, Br",320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 2,802.00 ",530348,12735
30/08/2022,ZZH712207,2,3789,"P88043 Brinnington Surgery, Br",320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 5,209.00 ",530348,12737
30/08/2022,ZZH712207,3,3789,"P88043 Brinnington Surgery, Br",999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 10,733.00 ",561704,12748
30/08/2022,ZZH712207,4,3789,"P88043 Brinnington Surgery, Br",320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 5,241.00 ",530348,12748
30/08/2022,ZZH712208,1,8922,P88042 Heald Green Health Cent,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 2,349.00 ",530348,12735
30/08/2022,ZZH712208,2,8922,P88042 Heald Green Health Cent,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 1,176.00 ",530348,12748
30/08/2022,ZZH712208,3,8922,P88042 Heald Green Health Cent,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 1,770.00 ",561704,12748
30/08/2022,ZZH712208,4,8922,P88042 Heald Green Health Cent,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 3,413.00 ",530348,12748
30/08/2022,ZZH712210,1,8928,P88031 Bracondale Medical Cent,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 2,077.00 ",530348,12735
30/08/2022,ZZH712210,2,8928,P88031 Bracondale Medical Cent,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 1,366.00 ",530348,12737
30/08/2022,ZZH712210,3,8928,P88031 Bracondale Medical Cent,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Sexual Health LES," 1,652.00 ",561704,12748
30/08/2022,ZZH712210,4,8928,P88031 Bracondale Medical Cent,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Sexual Health LES," 2,099.00 ",530348,12748
30/08/2022,ZZH712211,1,8914,P88026 Heaton Moor Medical Gro,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare," 18,477.00 ",530348,12735
30/08/2022,ZZH712211,2,8914,P88026 Heaton Moor Medical Gro,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles," 12,522.00 ",530348,12737
