"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"DEV771","N/D","SCS1","Head of Delivery, Phase 2a","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV001","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV001","1.00"
"DEV1036","Vacant","SCS1","Head of Delivery, Phase 2a","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV336","471094","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV1078","Vacant","SCS1","Senior Project Manager - MWS","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV1036","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV1036","1.00"
"DEV722","N/D","SCS1","Head of Project Controls 2a","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV336","438830","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV001","Tim Smart","SCS2","Phase Two Managing Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","CEO001","1894635","1","250000","254999","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV550","N/D","SCS1","Area Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV1017","429760","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV1055","N/D","SCS1","Lead Technical Assurance Services","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV276","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV276","1.00"
"DEV276","N/D","SCS1","Head of Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV001","1187094","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV729","Vacant","SCS1","Head of Highways","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV276","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV276","1.00"
"DEV266","N/D","SCS1","Head of Environment - Phase Two","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV001","744349","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV1017","Alexandra Batey","SCS2","Phase 2b Development Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV001","605196","1","180000","184999","","Operational Delivery Profession","London","nan","1.00"
"DEV1021","Vacant","SCS1","Senior Project Manager - Development","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV425","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV425","1.00"
"DEV1066","Vacant","SCS1","Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV425","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV425","1.00"
"DEV1177","Vacant","SCS1","Head of Delivery Phase 2b - Enabling Works","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV1017","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV1017","1.00"
"DEV425","Vacant","SCS1","P2 Head of Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV1017","578470","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV798","N/D","SCS1","Area Manager NPR","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV1017","486036","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV1060","Vacant","SCS1","Senior Project Manager Stations","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV1017","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV1017","1.00"
"DEV1156","Vacant","SCS1","Senior Project Manager - Line of Route","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV307","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV307","1.00"
"DEV307","Vacant","SCS1","Senior Project Manager (Scheme Delivery)","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV425","343332","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"DEV591","Vacant","SCS1","Head of Project Controls Phase 2B","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV001","896946","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV1052","N/D","SCS1","Head of Commercial 2a","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV697","667862","1","N/A","N/A","","Procurement Profession","West Midlands","nan","1.00"
"DEV310","Vacant","SCS1","Head of Commercial - Phase 2b","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","N/A","N/A","DEV697","556475","1","N/A","N/A","","Procurement Profession","West Midlands","nan","1.00"
"DEV697","N/D","SCS1","Commercial Delivery Director - Phase Two","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV001","N/D","1","N/A","N/A","","Procurement Profession","West Midlands","Team is too small to detail - cost allocated to DEV001","1.00"
"DEV717","N/D","SCS1","Head of Pre Contract Commercial Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV697","N/D","1","N/A","N/A","","Procurement Profession","West Midlands","Team is too small to detail - cost allocated to DEV001","1.00"
"DEV1163","N/D","SCS1","Senior Project Manager NRI (2b and beyond)","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV805","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV805","1.00"
"DEV714","N/D","SCS1","ONW Senior Project Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV805","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to DEV805","1.00"
"DEV805","N/D","SCS1","Head of NR Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Phase Two Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV001","623008","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"ID160","N/D","SCS1","Commercial Operations Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","987105","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF2113","N/D","SCS1","Head of Commercial Operations Interface","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID160","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID160","1.00"
"INF2116","N/D","SCS1","Head of Commercial Operating Strategy","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID160","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID160","1.00"
"ID110_U","N/D","SCS1","Head of Architecture","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID206","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID206","1.00"
"ID116","N/D","SCS1","Head of Arts and Culture","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID206","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID206","1.00"
"ID206","N/D","SCS1","Design Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","1987774","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"ID114","N/D","SCS1","Head of Landscape","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID206","362440","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID252","N/D","SCS1","Head of Urban Design and Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID206","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID206","1.00"
"INF1012","N/D","SCS1","Head of Geotechnical Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1574E","1.00"
"INF1014","N/D","SCS1","Head of Highways and Drainage Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","455220","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1276","N/D","SCS1","Head of Tunnels Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1574E","1.00"
"INF144","N/D","SCS1","Head of Civil Engineering Structures","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1574E","1.00"
"INF1574E","N/D","SCS1","Engineering Director - Civils","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID005","2393865","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF1784E","N/D","SCS1","Head of Transport Planning","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1574E","1.00"
"INF1879E","N/D","SCS1","Head of Engineering & Environment - Align","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","476270","1","N/A","N/A","","Operational Delivery Profession","East of England","nan","1.00"
"INF1880E","N/D","SCS1","Head of Engineering & Environment - BBV","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","1251650","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF1881E","N/D","SCS1","Head of Engineering & Environment - EKFB","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","873004","1","N/A","N/A","","Operational Delivery Profession","South East","nan","1.00"
"INF1882E","N/D","SCS1","Head of Engineering & Environment - SCS","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1574E","817769","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID019","Vacant","SCS1","Engineering Director - Electrification & Plant","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","ID005","1213382","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID189","N/D","SCS1","Head of HV Power Systems Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID019","613530","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID191","N/D","SCS1","Head of Overhead Catenary Systems","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID019","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID019","1.00"
"INF1801E","N/D","SCS1","Head of M&E Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID019","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID019","1.00"
"ID005","Mark Howard","SCS2","Chief Engineer","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","1727434","1","225000","229999","","Operational Delivery Profession","London","nan","1.00"
"INF1893E","N/D","SCS1","Stations Technical Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID005","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID005","1.00"
"INF1771E","Vacant","SCS1","Lead Senior Project Engineer - Principal Designer Coordination","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","ID005","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID005","1.00"
"DEV1162","N/D","SCS1","Phase 2a Technical Services Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID005","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID005","1.00"
"DEV704","N/D","SCS1","Lead Senior Project Engineer","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","DEV1162","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID005","1.00"
"ID0273","N/D","SCS1","Head of Testing & Commissioning","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1892E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1892E","1.00"
"ID168","N/D","SCS1","Head of Rolling Stock Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1892E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1892E","1.00"
"INF1766E","N/D","SCS1","Lead Performance Engineer","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1892E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1892E","1.00"
"INF1786E","N/D","SCS1","Head of Telecoms Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1892E","896370","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1799E","N/D","SCS1","Head of Control, Command & Signalling","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1892E","456256","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1892E","N/D","SCS1","Rail Systems Engineering Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID005","1194802","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF2331","Vacant","SCS1","Head of Systemwide Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF1892E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1892E","1.00"
"INF1330","N/D","SCS1","Engineering Director - Route Wide","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID005","1697794","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1770E","N/D","SCS1","Lead Project Engineer Interfaces","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1330","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1330","1.00"
"INF1785E","N/D","SCS1","Head of Track Engineering","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1330","980356","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF985","Vacant","SCS1","Lead Project Engineer - Route Wide","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF1330","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1330","1.00"
"INF1058","N/D","SCS1","Head of Building Services","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","511620","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1790E","N/D","SCS1","Head of Fire Engineering and Liaison","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1807E","1.00"
"INF1791E","N/D","SCS1","Head of Engineering & Environment - Old Oak Common","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","787074","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1792E","N/D","SCS1","Head of Engineering & Environment","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","1192108","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1807E","N/D","SCS1","Engineering Director - Stations","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID005","1313236","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF1867E","N/D","SCS1","Head of Engineering & Environment - Birmingham Interchange","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","441580","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF1868E","N/D","SCS1","Head of Engineering & Environment - Curzon Street","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","531010","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2176","N/D","SCS1","Lead Senior Project Engineer - Station Contract Integration","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1807E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1807E","1.00"
"INF984","N/D","SCS1","Head of Temporary Works","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1792E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1792E","1.00"
"ID080","N/D","SCS1","Head of Corporate Sustainability and Environmental Management","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID065","395070","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID065","Peter Miller","SCS2","Environment and Town Planning Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","513598","1","195000","199999","","Operational Delivery Profession","London","nan","1.00"
"SA029","Vacant","SCS1","Head of Environmental Management","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","ID065","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID065","1.00"
"ID066","N/D","SCS1","Head of Historic Environment","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID285","541722","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID285","N/D","SCS1","Head of Environment Technical Services","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID065","832920","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"ID289","N/D","SCS1","Head of Carbon & Climate Change","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID285","472020","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID293","Vacant","SCS1","Head of Green Corridor","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","ID285","559290","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"DEV814","N/D","SCS1","Lead Senior Environment Manager","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID288","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID288","1.00"
"ID284","N/D","SCS1","Head of Environment Systems and Stations","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID288","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to ID288","1.00"
"ID288","N/D","SCS1","Head of Environment Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID065","740927","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1.00"
"INF2323","N/D","SCS1","Head of Environment MWCC","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID288","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID288","1.00"
"ID070","Vacant","SCS1","Head of Natural Environment","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","ID065","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to ID065","1.00"
"ID094","N/D","SCS1","Head of Town Planning","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","ID065","931184","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"SA007","N/D","SCS1","Head of Corporate Health & Safety","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA078","617896","1","N/A","N/A","","Policy Profession","London","nan","1.00"
"SA078","Paul Wright","SCS2","Health & Safety and Security Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","TSD001","1129094","1","200000","204999","","Policy Profession","West Midlands","nan","1.00"
"DEV643","N/D","SCS1","Head of Health, Safety and Security","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1016E","N/D","1","N/A","N/A","","Policy Profession","West Midlands","Team is too small to detail - cost allocated to INF1016E","1.00"
"INF1016E","N/D","SCS1","Head of Health, Safety and Security Operations","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA078","959518","1","N/A","N/A","","Policy Profession","London","nan","1.00"
"SA057E","N/D","SCS1","Head of Health, Safety and Security","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1016E","N/D","1","N/A","N/A","","Policy Profession","West Midlands","Team is too small to detail - cost allocated to INF1016E","1.00"
"SA058E","Vacant","SCS1","Head of Health, Safety and Security","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","N/A","N/A","INF1016E","N/D","1","N/A","N/A","","Policy Profession","London","Team is too small to detail - cost allocated to INF1016E","1.00"
"SA059E","N/D","SCS1","Head of Health, Safety and Security","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1016E","472020","1","N/A","N/A","","Policy Profession","West Midlands","nan","1.00"
"SA060E","N/D","SCS1","Head of Health, Safety and Security","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1016E","N/D","1","N/A","N/A","","Policy Profession","West Midlands","Team is too small to detail - cost allocated to INF1016E","1.00"
"TSD0039","N/D","SCS1","Head of HSS Strategy","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA078","N/D","1","N/A","N/A","","Policy Profession","West Midlands","Team is too small to detail - cost allocated to SA078","1.00"
"SA030","N/D","SCS1","Chief Security and Resilience Officer","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA078","831875","1","N/A","N/A","","Policy Profession","London","nan","1.00"
"SA024","N/D","SCS1","Head of Occupational Health and Wellbeing","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","SA078","N/D","1","N/A","N/A","","Policy Profession","West Midlands","Team is too small to detail - cost allocated to SA078","1.00"
"ID180","N/D","SCS1","Head of Asset Management","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","377146","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"ID058","N/D","SCS1","Head of Capability","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1560E","1.00"
"ID056","N/D","SCS1","Head of Ergonomics","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1560E","1.00"
"ID175","N/D","SCS1","Head of Infrastructure Maintenance","Programme Delivery","Department for Transport","High Speed Two Ltd","Railway Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1560E","1000550","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
