"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO","40185","50120","Customer Quality, Senior Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Customer Quality","19992","SEO (V)","44768","54497","Customer Quality, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","EO","28360","34550","Service Delivery Directorate, Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","EO","28360","34550","Service Delivery Directorate, Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","EO","28360","34550","Service Delivery Directorate, Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","EO","28360","34550","Service Delivery Directorate, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","EO","28360","34550","Service Delivery Directorate, Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","EO","28360","34550","Service Delivery Directorate, Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G6","67238","79628","Service Delivery Directorate, Grade 6","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G7","54631","66683","Service Delivery Directorate, Grade 7","<5","Government Communication Service","North West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G7","54631","66683","Service Delivery Directorate, Grade 7","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G7","54631","66683","Service Delivery Directorate, Grade 7","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G7","54631","66683","Service Delivery Directorate, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G7","54631","66683","Service Delivery Directorate, Grade 7","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","G7","54631","66683","Service Delivery Directorate, Grade 7","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Human Resources Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","HEO","34036","40451","Service Delivery Directorate, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","5.92","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Project Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Service Delivery Directorate","19992","SEO","40185","50120","Service Delivery Directorate, Senior Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","EO","28360","34550","Strategy & Transformation Group, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government IT Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","19993","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","20484","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","20484","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Policy Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Policy Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G6","67238","79628","Strategy & Transformation Group, Grade 6","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Corporate Finance Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Policy Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","6","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","G7","54631","66683","Strategy & Transformation Group, Grade 7","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Knowledge and Information Management Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Human Resources Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Policy Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","20484","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Operating Officer","20704","EO","28360","34550","Chief Operating Officer, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Operating Officer","20704","G7","54631","66683","Chief Operating Officer, Grade 7","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","AA","20825","23250","Council Tax, Admin. Assistant.","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","AA","20825","23250","Council Tax, Admin. Assistant.","6.27","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","AA","20825","23250","Council Tax, Admin. Assistant.","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","AA","20825","23250","Council Tax, Admin. Assistant.","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","AA","20825","23250","Council Tax, Admin. Assistant.","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","AA","20825","23250","Council Tax, Admin. Assistant.","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Operational Research Service","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","8.46","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Human Resources Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","5.44","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","9.9","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","10.69","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","16.34","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","10.23","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","20.04","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","AO","24330","28740","Council Tax, Assistant Officer","21.3","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Apprentice - Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Apprentice - Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Apprentice - Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Corporate Finance Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","6.14","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","35.55","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","9.29","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","7.46","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","6.56","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","5.51","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","5.3","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","8.72","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","11.81","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","16.67","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","6.48","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","7.54","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO","28360","34550","Council Tax, Officer","5.18","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","5.66","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","EO (Band 5)","24330","28740","Council Tax, Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","G6","67238","79628","Council Tax, Grade 6","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","G7","54631","66683","Council Tax, Grade 7","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Apprentice - Higher Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Apprentice - Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Apprentice - Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","6","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","7.6","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","5.26","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","7.41","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","7.86","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO","34036","40451","Council Tax, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO (G)","29500","40451","Council Tax, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO (G)","29500","40451","Council Tax, Higher Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Council Tax","20704","HEO (G)","29500","40451","Council Tax, Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Operational Delivery Profession","East of England"
