"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","36.2","Human Resources Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","7","Digital, Data and Technology Professions","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","9.4","Government Communication Service","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Analysis","<5","Government Statistical Service Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","161.92","Human Resources Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","15.28","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","12","Government Science and Engineering Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","9.34","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","6.59","Digital, Data and Technology Professions","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","11","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","21","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Science","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Security (Civil Service)","<5","Government Security Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Analysis","<5","Government Statistical Service Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","7.92","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Human Resources","<5","Human Resources Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Infrastructure and Property","<5","Government Property Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Finance","5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Project Delivery","5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Project Delivery","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 6","64620","73170","Science","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Policy","<5","Policy Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Science","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Finance","15","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Science","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Commercial","5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Science","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Grade 7","54440","60350","Engineering","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","10","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Commercial","<5","Procurement Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Infrastructure and Property","<5","Government Property Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Science","<5","Government Science and Engineering Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Finance","<5","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Engineering","<5","Government Science and Engineering Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Engineering","5","Government Science and Engineering Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","7","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","9.48","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Logistics","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Analysis","<5","Government Statistical Service Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Human Resources","<5","Human Resources Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Policy","<5","Policy Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Project Delivery","<5","Project Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Training and Education","6.7","Human Resources Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","Northern Ireland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Human Resources","<5","Human Resources Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","6","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Communication","13.23","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Finance","40.06","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Infrastructure and Property","<5","Government Property Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Infrastructure and Property","<5","Government Property Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Infrastructure and Property","<5","Government Property Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Science","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Analysis","<5","Government Statistical Service Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Human Resources","6","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Training and Education","14.86","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","7.76","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Higher Executive Officer","33830","36920","Operational Delivery","<5","Operational Delivery Profession","South East"
