"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - Geomatics","EA_DDMM1","SG4","27138","33534","Not in post","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Planning and Engagement - Sustainable Places South London","EA_DDKSL","SG5","34330","42530","Specialist Environment and Business","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and National Adaptation - Flood and Coastal Risk Management Strategy - Flooding and Communities Research","EA_DDSNAESS","SG5","34330","42530","Specialist Chief Executives Directorate","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management Operations East - Field Upper Avon","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Incident Management and Data and Evidence - Flood Resilience Leeds","EA_DDYOR","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Evidence and Risk - National Flood Risk Assessment 2","EA_DDER","SG5","34330","42530","Team Leader Incident Management and Resilience","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Asset Management Systems","EA_DDAMS","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management North - Groundwater and Contaminated Land","EA_DDYOR","SG5","34330","42530","Team Leader Chief Executives Directorate","1.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Partnerships and Strategic Overview Welland and Nene","EA_DDLNA","SG6","43777","55080","Team Leader Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Business - Customers and Engagement","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Dorset and Sussex - Land and Water East","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management North and East Yorkshire - Partnerships and Strategic Overview East 1","EA_DDYOR","SG6","43777","55080","Team Leader Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Servicesvices - Waste and Industry Regulation Services","EA_DDORS","SG3","22433","26953","Team Member Environment and Business","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management - Partnerships and Strategic Overview Tyne Wear and Northumberland","EA_DDNEA","SG6","43777","55080","Senior Advisor Chief Executives Directorate","1.86","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Digital Services - Internal Services","EA_DDDSM","SG5","34330","42530","Advisor Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Climate Change Trading and Regulation Services","EA_DDORS","SG5","34330","42530","Team Leader Asset and Programme Management","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - National Environmental Assessment Service - Operations North and West","EA_DDPCM","SG6","43777","55080","Senior Officer Chief Executives Directorate","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Resources - Sustainable Abstraction","EA_DDWR1","SG4","27138","33534","Officer Environment and Business","3.65","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Flood and Coastal Risk Management - Partnerships and Strategic Overview Northamptonshire and Tidal Trent","EA_DDEMD","SG5","34330","42530","Advisor Chief Executives Directorate","2.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Readiness and Response - Local Forecasting Service Preparedness","EA_DDRR1","SG4","27138","33534","Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - National Enforcement Service - Enforcement and Investigations","EA_DDNES","SG4","27138","33534","Officer Environment and Business","16.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Land and Water","EA_DDTHM","SG4","27138","33534","Environment Officer Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Water Land and Biodiversity - Environment Monitoring Hydrometry and Telemetry East","EA_DWC","SG4","27138","33534","Officer Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Future Funding - Innovative Finance - Finance Mechanisms","EA_DDIF","SG7","54940","68783","Manager Chief Executives Directorate","1.80","Finance"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Strategic Catchment Partnerships","EA_DDIWP","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Devon and Cornwall - Environment Monitoring Analysis and Reporting Devon","EA_DDCDS","SG5","34330","42530","Team Leader Chief Executives Directorate","0.88","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Asset Performance Oxfordshire","EA_DDTHM","SG5","34330","42530","Advisor Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management South London - Fisheries Biodiversity and Geomorphology","EA_DDKSL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management East - Environment Monitoring Hydrometry and Telemetry Lower","EA_DDTHM","SG4","27138","33534","Officer Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations North and East Yorkshire - Field Lower Hull and Humber","EA_DDYOR","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations West and South Yorkshire - Field Upper Aire and Calder","EA_DDYOR","Field","16775","23476","Lead Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Nuclear - Nuclear Waste Assessment","EA_DDCLA","SG3","22433","26953","Team Member Chief Executives Directorate","2.49","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and National Adaptation - Integrated Outcomes","EA_DDFCRMS","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Research Analysis and Evaluation - Research","EA_DDRAER","SG5","34330","42530","Officer Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Contact Centre - National Customer Contact Centre Roth","EA_DDCCCRMC1","SG2","18102","22053","Team Member East Anglia","12.55","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations West and South Yorkshire - Field Upper Don and Rother","EA_DDYOR","SG4","27138","33534","Specialist Cumbria and Lancashire","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Waste Regime Operational Services Support","EA_DDORS","SG4","27138","33534","Officer Chief Executives Directorate","2.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Flood and Coastal Risk Management Operations South - Field Nottingham","EA_DDEMD","Field","16775","23476","Lead Team Member Cumbria and Lancashire","7.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Flood and Coastal Risk Management Operations South - Asset Performance West","EA_DDEMD","SG4","27138","33534","Officer Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Field Bedford","EA_DDEN","SG2","18102","22053","Team Member Environment and Business","0.68","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Field Ouse Washes","EA_DDEN","Field","16775","23476","Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Management","EA_DDFO","SG4","27138","33534","Officer Chief Executives Directorate","3.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Fisheries Biodiversity and Geomorphology","EA_DDEN","SG4","27138","33534","Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Planning and Engagement - Sustainable Places","EA_DDLNA","SG4","27138","33534","Advisor Chief Executives Directorate","3.74","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Field Ouse Washes","EA_DDEN","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations West and South Yorkshire - Field Upper Aire and Calder","EA_DDYOR","Field","16775","23476","Team Member Cumbria and Lancashire","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Ely - Land and Water","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Estates","EA_DONS","SG6","43777","55080","Senior Advisor Operations National Services","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management Middle Kent - Environment Monitoring Hydrometry and Telemetry","EA_DDKSL","SG3","22433","26953","Team Member Chief Executives Directorate","4.77","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Crime Team","EA_DDYOR","SG5","34330","42530","Specialist Chief Executives Directorate","1.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - South and Sampling and Collection - South","EA_DDMM1","SG5","34330","42530","Team Leader Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Asset Performance Thames","EA_DDTHM","SG4","27138","33534","Officer Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change - Portfolio Project and Business","EA_DDCC","SG5","34330","42530","Advisor Chief Executives Directorate","2.20","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Service Management - Flood Incident Management","EA_DDSAP1","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Services - Waste Regime Operational Services Pan Area Team 2","EA_DDORS","SG5","34330","42530","Officer Chief Executives Directorate","2.81","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Regulated Industry - Environmental Permitting Regulations Waste South","EA_DWC","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management North Northamptonshire - Environmental Permitting Regulations Installations","EA_DDEMD","SG6","43777","55080","Team Leader Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Waste Luton Hertfordshire and Essex","EA_DDHNL","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Operations Change - Business Like Team","EA_DDOBS","SG6","43777","55080","Senior Advisor Chief Executives Directorate","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Flood and Coastal Risk Management Operations West - Asset Performance Hampshire and Isle of Wight","EA_DDSLTSDN","SG6","43777","55080","Specialist Flood and Coastal Risk Management","0.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Environment Management Lancashire - Land and Water Ribble","EA_DDCLA","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Permitting - Water Quality","EA_DDPCO","SG3","22433","26953","Team Member Chief Executives Directorate","14.17","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management Operations East - Field Frome and South West Dorset","EA_DDWSX","Field","16775","23476","Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Sustainable Places London","EA_DDHNL","SG5","34330","42530","Specialist Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management - Partnerships and Strategic Overview Surrey","EA_DDTHM","SG4","27138","33534","Officer Chief Executives Directorate","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management East Kent - Land and Water","EA_DDKSL","SG5","34330","42530","Officer Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Contact Centre - Incident Communication Service","EA_DDCCCRMC1","SG2","18102","22053","Team Member Regulation Monitoring and Customer","21.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Bristol and Avon - Nuclear","EA_DDWSX","SG5","34330","42530","Officer Chief Executives Directorate","0.70","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Groundwater and Contaminated Land","EA_DDTHM","SG5","34330","42530","Specialist Thames","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Contact Centre - Central","EA_DDCCCRMC1","SG3","22433","26953","Team Member Chief Executives Directorate","10.08","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Water Land and Biodiversity - Environment Monitoring Analysis and Reporting East","EA_DWC","SG4","27138","33534","Officer Chief Executives Directorate","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - National Environmental Assessment Service - Operations Midlands","EA_DDPCM","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management Operations West - Supra Area Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDWSX","SG6","43777","55080","Senior Specialist Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Hampshire Avon - Environment Monitoring Hydrometry and Telemetry Blandford","EA_DDWSX","SG5","34330","42530","Specialist Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Hampshire Avon - Environment Monitoring Hydrometry and Telemetry Assets","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Evidence and Risk - Future Flood Forecasting Service","EA_DDSAP1","SG5","34330","42530","Advisor Environment and Business","2.42","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Humber Project","EA_DDLNA","SG5","34330","42530","Advisor Environment and Business","4.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Contact Centre - Incident Communication Service","EA_DDCCCRMC1","SG5","34330","42530","Team Leader Incident Management and Resilience","4.54","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management North and East Yorkshire - Partnerships and Strategic Overview North","EA_DDYOR","SG5","34330","42530","Advisor Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Efficiency and Portfolio - Portfolio","EA_DDIDA","SG5","34330","42530","Advisor Chief Executives Directorate","2.81","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Customers and Engagement","EA_DDHNL","SG5","34330","42530","Team Leader Asset and Programme Management","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Management West - Land and Water","EA_DDSLTSDN","SG4","27138","33534","Environment Officer Cumbria and Lancashire","6.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Management West - Fisheries Biodiversity and Geomorphology","EA_DDSLTSDN","SG5","34330","42530","Specialist Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Ely - Environmental Permitting Regulations Installations Radioactive Substance Regulation Norfolk","EA_DDEN","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Partnerships and Strategic Overview Norfolk","EA_DDEN","SG4","27138","33534","Officer Chief Executives Directorate","1.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - European Union International Relations and Environment Strategy - Environment Strategy","EA_DDEUIR","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - National Environmental Assessment Service - Operations East","EA_DDPCM","SG6","43777","55080","Senior Officer Chief Executives Directorate","2.81","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Environment Programme","EA_DDHNL","SG6","43777","55080","Team Leader Environment and Business","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Permitting - Water Resources","EA_DDPCO","SG5","34330","42530","Officer Flood and Coastal Risk Management","0.78","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Account South East","EA_DDOCS","SG6","43777","55080","Senior Officer Chief Executives Directorate","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Resources - Strategic Management","EA_DDWR1","SG5","34330","42530","Advisor Chief Executives Directorate","2.10","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management Operations - Asset Performance Tees","EA_DDNEA","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Water Land and Biodiversity - Fisheries Biodiversity and Geomorphology East","EA_DWC","SG5","34330","42530","Specialist Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Sustainable Places West","EA_DDEN","SG6","43777","55080","Senior Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Quality - Chemicals Regulatory Planning","EA_DDWQ","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Agriculture Advocacy and Engagement","EA_DDAFNE","SG5","34330","42530","Advisor Environment and Business","0.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Management","EA_DDFO","SG4","27138","33534","Officer Environment and Business","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management Operations East - Asset Performance South","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","0.97","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Contact Centre - National Customer Contact Centre Sheffield","EA_DDCCCRMC1","SG2","18102","22053","Team Member Regulation Monitoring and Customer","22.96","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Programme","EA_DDEN","SG6","43777","55080","Senior Advisor Chief Executives Directorate","0.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Mechanical, Electrical,Instrumentation, Control and Automation Department Electrical","EA_DDKSL","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Partnerships and Strategic Overview Coastal","EA_DDEN","SG6","43777","55080","Senior Specialist Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - South and Sampling and Collection - Management","EA_DDMM1","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - Midlands","EA_DDPCM","SG5","34330","42530","Officer Flood and Coastal Risk Management","4.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Planning and Engagement - Sustainable Places","EA_DDYOR","SG5","34330","42530","Specialist Chief Executives Directorate","2.70","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management South Northamptonshire - Environment Monitoring Analysis and Reporting","EA_DDEMD","SG5","34330","42530","Officer Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Environment Management Morecambe Bay - Environmental Permitting Regulations Waste","EA_DDCLA","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Dorset and Sussex - Land and Water West","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","1.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Evidence and Risk - FW Expansion","EA_DDER","SG5","34330","42530","Advisor Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - East","EA_DDPCM","SG5","34330","42530","Officer Asset and Programme Management","22.14","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Environment Management Regulated Industry - Environmental Permitting Regulations Waste East","EA_DWC","SG5","34330","42530","Specialist Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Waste London East","EA_DDHNL","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Agriculture Environmental Land Management Scheme","EA_DDAFNE","SG6","43777","55080","Senior Advisor Environment and Business","0.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Hampshire Avon - Fisheries Biodiversity and Geomorphology Blandford","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change - Emissions Trading","EA_DDCC","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Asset Performance Thames Barrier","EA_DDKSL","SG5","34330","42530","Advisor Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Planning and Engagement - Customers and Engagement","EA_DDWSX","SG2","18102","22053","Team Member Environment and Business","2.50","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal - Legal Services - National","EA_DDLSN","SG7","54940","68783","Senior Specialist Environment and Business","2.00","Law"
