"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"30009069","Vacant","SCS1","Head of Defence Digital Services Service Executive","The Defence Digital Service comprises technology and digital experts who work on some of the most demanding issues facing Defence and our Armed Forces to help enable the UK to conduct warfare in the information age.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","N/A","N/A","","Digital, Data and Technology Professions","London","Uncertain as to when post became vacant due to MyHR limitations. Additionally uncertain as to who the position reports to, again due to MyHR limitations.","1"
"30009306","Vacant","SCS1","Senior Responsible Officer for NGCN","A Senior Responsible Officer for the Next Generation Communication Networks ensure the programme meets its objectives, delivers the projected outcomes and realises the required benefits, enabling Defence's Digital backbone.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","N/A","N/A","","Digital, Data and Technology Professions","South West","Uncertain as to when post became vacant due to MyHR limitations. Additionally uncertain as to who the position reports to, again due to MyHR limitations.","1"
"249371","N/D","SCS1","Deputy Director HR People","This team is responsible for enabling line managers to deliver the whole employee life-cycle - recruiting, developing, motivating and retaining the talent and skills we need to deliver our ambitious Digital agenda across Defence; it is whole force, looking after civilian and military HR matters.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","N/A","N/A","","Human Resources Profession","South West","nan","1"
"206732","Washer, Nicholas (Nick), Rear Admiral","OF-7","Director Service Operations","Service Operations comprises of three 1* business units: Customer Services (CS) - creating and maintaining a trusted, responsive, agile and efficient ICT customer focus and interface. Operate and Defend (OD) -  operating and defending the MOD Network, its infrastructure and applications across both the business and battle-space. Service Performance (SP) - ensuring that live services operate in an effective and compliant manner, that service performance is accurately measured and reported; that service payments are appropriate to the standard of service received; and that they represent value for money.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","227587","0","1","210000","214999","","Military","South West","nan","1"
"33013","N/D","OF-6","Head Digital Strategy","The Strategy function will translate and exploit Government policy and Defence strategy into effective enterprise change for Information and ICT, focusing on beneficial outcomes for the User.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","253996","0","1","N/A","N/A","","Military","South West","nan","1"
"206730","N/D","OF-6","ACOS J5 Plans and Customer Services","ACOS Plans and Customer Services consists of three main business units, Customer Services, Ops HQ Plans and Spectrum.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","206732","0","1","N/A","N/A","","Military","South West","nan","1"
"254560","N/D","OF-6","HEAD C4 AND INFO JOINT USER","The purpose of the C4I Joint User is to lead Defence’s delivery of pan-domain, pan-DLOD integration of operational C4i capabilities including Crypto, Op ICT, Space, operational apps, and direct and deliver strategic command and control systems in support of the Continuous at Sea Deterrent.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","253996","0","1","N/A","N/A","","Military","East of England","nan","1"
"253996","Arthurton, David, Air Vice Marshal","OF-7","Director Military Digitisation","Director Strategy and Military Digitisation is the sole military 2* on the CIO's senior leadership team;  acts as the SLT's military conscience as well as advising senior military leaders how to make best use of digital in operating and fighting, by digitising the battlespace.  The directorate encompasses the Defence Digital Service, C4i Jt User, Senior Responsible Officer (SRO) for specified defence digital programmes, Strategy and Defence Digital Functional Transformation.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","140000","144999","","Military","London","nan","1"
"33009","Spencer, Richard (Rich), Major General","OF-7","Director Service Development","Responsible for setting the overarching vision and strategy for an efficient and effective programme and project portfolio across Defence Digital, which is delivered to cost, time and quality, is underpinned by a dynamic resource allocation / utilisation construct and is sufficiently low risk for transition to live operations.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","227587","0","1","220000","224999","","Military","South West","nan","1"
"33010","N/D","OF-6","Head Operate and Defend","​Network and Defensive Cyber Operations, in the main, is based in the Global Operations Security Control Centre (GOSCC). From the GOSCC, global operations utilising more than ¾ of a million configurable IT assets are monitored and managed in real-time, this includes fixed locations worldwide as well as the dynamically re-configured and mobile asset in operational theatres. The GOSCC is manned to provide 24/7/365 watch-keeping responsibility to manage the MOD networks","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","206732","0","1","N/A","N/A","","Military","South West","nan","1"
"201224","N/D","OF-6","COO","Responsible for ensuring suitable operation of the business, designing a framework to Implement strategy, driving change and transformation, optimising business processes, ensuring the strategic assets of Defence Digital are appropriately managed and shaping the future of Defence Digital.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","227587","0","1","N/A","N/A","","Military","South West","nan","1"
"190517","N/D","OF-6","SANGCOM Comd PD","The Saudi Arabian National Guard Communications (SANGCOM) Project  is responsible for the procurement and maintenance of strategic communication and information systems for the Saudi Arabian National Guard.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","33009","0","1","N/A","N/A","","Military","Overseas","nan","1"
"33011","N/D","OF-6","Head DPS","The role of the team is to deliver a portfolio of projects; as allocated by the DefDig PMO developing IT 'platform' services to the Deployed environment for Joint and Single Service users as part of Defence as a Platform (DaaP); Military operational services to users in both the static 'Base' and mobile 'Deployed' environments; Above Secret services in both Base and Deployed environments; Secure interoperability of information services with Allies; Other projects as allocated by the DefDig PMO; Planning and coordination of projects delivering DaaP(Deployed) services. Deployed Platform Services (DPS) delivers a NSoIT (Deployed) service portfolio along with other legacy projects that will shape the services required by Defence and continue to provide assured services.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","243297","0","1","N/A","N/A","","Military","South West","nan","1"
"4210","N/D","OF-6","Head Tactical Systems Service Executive","The Battlefield and Tactical Communication and Information Systems (BATCIS) Delivery Team is responsible for the delivery and through-life support of tactical CIS and battlefield-wide area network capabilities.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","33009","0","1","N/A","N/A","","Military","South West","nan","1"
